step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
256,CASH_OUT,128038.81,C1921516997,0.0,0.0,C497442404,1237900.71,1365939.53,0,0
264,CASH_OUT,84196.79,C1694088723,84196.79,0.0,C299259350,1094796.52,1008188.22,1,0
360,PAYMENT,4092.67,C1756458077,85047.06,80954.39,M947426532,0.0,0.0,0,0
353,CASH_IN,74944.9,C2041347366,9206.0,84150.9,C1838622782,0.0,0.0,0,0
628,TRANSFER,385207.12,C1182722918,385207.12,0.0,C820606859,0.0,0.0,1,0
230,PAYMENT,1056.05,C1514538744,1762.0,705.95,M1953881258,0.0,0.0,0,0
19,CASH_IN,40203.51,C1303317234,797445.15,837648.66,C210604291,53452.7,13249.18,0,0
251,CASH_IN,46096.96,C239923175,1922492.13,1968589.09,C752569009,2698946.24,2652849.28,0,0
139,CASH_OUT,192359.47,C1050626459,0.0,0.0,C279784055,543195.39,735554.86,0,0
380,CASH_OUT,386084.63,C560950896,0.0,0.0,C1990334866,996803.5,1382888.14,0,0
375,TRANSFER,961798.59,C859552787,0.0,0.0,C1259599299,2490440.27,3452238.86,0,0
351,CASH_OUT,118111.77,C702710728,118111.77,0.0,C5500994,0.0,118111.77,1,0
405,CASH_IN,5533.91,C638926565,8182126.55,8187660.46,C1965497056,3596929.12,3591395.22,0,0
47,TRANSFER,1388951.5,C1186930189,1388951.5,0.0,C2069118895,0.0,0.0,1,0
165,PAYMENT,29258.03,C1686057102,72070.0,42811.97,M310434817,0.0,0.0,0,0
166,CASH_IN,226379.38,C690752942,11459280.08,11685659.46,C1838979969,925662.69,699283.31,0,0
4,CASH_OUT,2930418.44,C2044690596,2930418.44,0.0,C932583850,3616012.1,6963508.84,1,0
348,PAYMENT,20756.73,C1553244035,6022.0,0.0,M1265929813,0.0,0.0,0,0
11,CASH_OUT,2100.0,C169099320,2100.0,0.0,C697156329,112512.48,114612.48,1,0
143,CASH_OUT,3222396.0,C492515699,3222396.0,0.0,C527244596,112132.82,3334528.82,1,0
352,CASH_OUT,189167.12,C1678941894,0.0,0.0,C1292035492,291443.79,480610.91,0,0
261,TRANSFER,196561.69,C1808233473,196561.69,0.0,C333956896,0.0,0.0,1,0
413,TRANSFER,781.93,C765542,781.93,0.0,C1959655312,0.0,0.0,1,0
349,TRANSFER,977805.62,C1276671609,977805.62,0.0,C1381797613,0.0,0.0,1,0
259,PAYMENT,11234.47,C725818827,154380.0,143145.53,M771667213,0.0,0.0,0,0
62,TRANSFER,724414.43,C1803571079,724414.43,0.0,C1642306592,0.0,0.0,1,0
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0.0,C1129100193,94820.42,7563871.56,1,0
131,PAYMENT,15102.39,C1640745064,41668.48,26566.1,M188681026,0.0,0.0,0,0
8,TRANSFER,222.0,C1961506277,222.0,0.0,C378841819,0.0,267095.19,1,0
156,CASH_OUT,108134.98,C253305917,100882.0,0.0,C1428698438,240844.28,348979.26,0,0
36,TRANSFER,32382.96,C1291212648,32382.96,0.0,C301302016,0.0,0.0,1,0
203,CASH_OUT,2913787.08,C2088472224,2913787.08,0.0,C1707633180,0.0,2913787.08,1,0
353,CASH_OUT,331106.1,C1260986009,21359.0,0.0,C941928841,6238889.71,6569995.81,0,0
90,TRANSFER,39664.74,C1509358186,39664.74,0.0,C2068734277,0.0,0.0,1,0
235,CASH_OUT,309958.79,C587256083,309958.79,0.0,C104306099,0.0,247510.12,1,0
239,CASH_OUT,75713.77,C348305629,8728.13,0.0,C1377409219,1340367.13,1416080.9,0,0
594,CASH_OUT,217357.58,C543137338,217357.58,0.0,C1467736806,8844811.88,9062169.46,1,0
307,CASH_OUT,16734.61,C334771525,16734.61,0.0,C2015196071,0.0,16734.61,1,0
15,CASH_OUT,245286.69,C407424756,283571.98,38285.29,C1405325375,468176.91,456467.69,0,0
321,CASH_OUT,203874.62,C2016803098,203874.62,0.0,C1127806629,472690.19,676564.81,1,0
320,TRANSFER,34099.1,C319281201,34099.1,0.0,C2021539165,0.0,0.0,1,0
184,TRANSFER,73486.8,C1621868910,73486.8,0.0,C80114105,0.0,0.0,1,0
406,CASH_OUT,183385.35,C31093598,183385.35,0.0,C1798388182,0.0,183385.35,1,0
14,TRANSFER,143032.0,C1960144830,143032.0,0.0,C801162238,0.0,0.0,1,0
217,PAYMENT,2061.96,C972678187,49655.0,47593.04,M1149160180,0.0,0.0,0,0
138,PAYMENT,12513.84,C675694370,11171.0,0.0,M143656132,0.0,0.0,0,0
640,CASH_OUT,40867.66,C1092813707,40867.66,0.0,C769266186,0.0,40867.66,1,0
246,TRANSFER,14343.03,C1209271656,14343.03,0.0,C1688178695,0.0,0.0,1,0
309,CASH_OUT,222694.08,C1931470495,222694.08,0.0,C1495297398,0.0,222694.08,1,0
573,TRANSFER,1298609.73,C772620167,1298609.73,0.0,C1673264312,0.0,0.0,1,0
277,PAYMENT,6876.14,C859679463,0.0,0.0,M363984298,0.0,0.0,0,0
356,CASH_OUT,260169.92,C509772841,0.0,0.0,C176304417,2134491.44,2394661.36,0,0
395,PAYMENT,33335.93,C37081404,0.0,0.0,M1319147968,0.0,0.0,0,0
132,CASH_OUT,248650.12,C1566651758,204257.0,0.0,C1742071074,946799.97,1195450.08,0,0
370,PAYMENT,38705.2,C1997752385,0.0,0.0,M1133554587,0.0,0.0,0,0
251,CASH_OUT,150246.17,C2138854144,0.0,0.0,C1368114983,5711817.57,5862063.73,0,0
349,TRANSFER,98736.52,C1777704750,98736.52,0.0,C1874416454,0.0,0.0,1,0
331,PAYMENT,18236.84,C1134554851,0.0,0.0,M1779087211,0.0,0.0,0,0
518,CASH_OUT,95105.01,C1098333645,95105.01,0.0,C2133878060,1779246.39,1874351.4,1,0
508,CASH_OUT,385050.58,C1629594935,385050.58,0.0,C1259203714,1482899.76,1867950.34,1,0
382,PAYMENT,79622.86,C62647364,0.0,0.0,M2030592757,0.0,0.0,0,0
622,CASH_OUT,668273.94,C296594494,668273.94,0.0,C1319991270,619362.81,1287636.75,1,0
315,TRANSFER,82648.3,C11779770,82648.3,0.0,C478014939,0.0,0.0,1,0
425,TRANSFER,19421.77,C499057718,19421.77,0.0,C1899051151,0.0,0.0,1,0
296,TRANSFER,5591414.49,C68688915,5591414.49,0.0,C1379652013,0.0,0.0,1,0
275,CASH_IN,24907.08,C43375222,15610.0,40517.08,C497482656,19525.35,0.0,0,0
303,TRANSFER,10000000.0,C997532070,25614246.07,15614246.07,C483833357,0.0,0.0,1,0
237,TRANSFER,321241.84,C1552999118,321241.84,0.0,C1921706460,0.0,0.0,1,0
282,TRANSFER,371669.59,C686471933,371669.59,0.0,C173311273,0.0,0.0,1,0
330,CASH_IN,259416.5,C1141738103,1290977.56,1550394.07,C707055767,700171.99,440755.48,0,0
148,TRANSFER,3733104.07,C492529807,3733104.07,0.0,C863881747,0.0,0.0,1,0
39,CASH_OUT,39013.3,C888856721,39013.3,0.0,C202101281,924162.55,1089489.11,1,0
249,CASH_OUT,3138.25,C550487166,3138.25,0.0,C156487696,249297.18,252435.43,1,0
731,CASH_OUT,31887.18,C30896720,31887.18,0.0,C1159359491,4584085.52,4615972.7,1,0
158,TRANSFER,2107716.36,C2052378103,26613.0,0.0,C1921588089,202352.83,2310069.19,0,0
398,TRANSFER,505571.43,C1946854370,505571.43,0.0,C1011987568,0.0,0.0,1,0
681,CASH_OUT,69161.64,C1553018808,50498.0,0.0,C1723881365,25003.71,94165.34,0,0
740,TRANSFER,748139.48,C1183186026,748139.48,0.0,C1620658775,0.0,0.0,1,0
306,PAYMENT,22988.39,C481793739,0.0,0.0,M752114251,0.0,0.0,0,0
376,CASH_IN,109235.32,C590714888,5270.0,114505.32,C1844972294,0.0,0.0,0,0
324,CASH_OUT,398686.61,C512601554,330904.0,0.0,C13459888,6445154.39,6843841.0,0,0
273,TRANSFER,103078.52,C1724879922,103078.52,0.0,C728668261,0.0,0.0,1,0
163,CASH_OUT,6280.26,C1121914873,551239.0,544958.74,C1197165950,336038.4,342318.66,0,0
427,CASH_OUT,426173.04,C1173353466,426173.04,0.0,C114462097,0.0,426173.04,1,0
206,PAYMENT,16774.83,C553890339,0.0,0.0,M800926568,0.0,0.0,0,0
305,CASH_OUT,159283.09,C1491157435,107125.0,0.0,C205598369,0.0,159283.09,0,0
274,CASH_OUT,194332.2,C1045178611,41556.0,0.0,C2053055108,1861408.07,2184369.93,0,0
378,CASH_IN,92363.43,C773169142,28504.0,120867.43,C2136484617,0.0,0.0,0,0
15,TRANSFER,248056.41,C1474711983,248056.41,0.0,C1009564356,0.0,0.0,1,0
287,CASH_OUT,7109453.78,C34310706,7109453.78,0.0,C615611865,1377347.2,8486800.98,1,0
326,CASH_IN,163963.6,C1020062854,16807.0,180770.6,C103015719,0.0,0.0,0,0
229,PAYMENT,8464.84,C214301553,106.0,0.0,M53360096,0.0,0.0,0,0
203,CASH_OUT,84691.54,C1203686872,200.0,0.0,C1199257041,801752.34,886443.87,0,0
401,CASH_OUT,97697.14,C1807266096,50151.0,0.0,C1556849613,1256061.7,1353758.84,0,0
365,TRANSFER,86258.11,C1449357986,86258.11,0.0,C185244782,0.0,0.0,1,0
317,CASH_OUT,7535.58,C2046264393,7535.58,0.0,C592516907,44609.54,52145.11,1,0
36,CASH_OUT,326884.31,C1259393771,326884.31,0.0,C275053310,337428.2,664312.51,1,0
284,TRANSFER,498747.55,C1358700061,498747.55,0.0,C705797275,0.0,0.0,1,0
442,CASH_OUT,1487505.07,C767286102,1487505.07,0.0,C1674131234,0.0,1487505.07,1,0
64,CASH_OUT,17051.69,C1032527042,17051.69,0.0,C317596259,289129.2,306180.89,1,0
305,CASH_OUT,10000000.0,C766182565,10000000.0,0.0,C585344505,0.0,10000000.0,1,0
643,TRANSFER,161147.38,C215087680,161147.38,0.0,C2112991793,0.0,0.0,1,0
356,PAYMENT,2916.88,C2029365027,0.0,0.0,M1382608878,0.0,0.0,0,0
649,CASH_OUT,177429.18,C607706509,177429.18,0.0,C1138209414,26853.77,204282.95,1,0
544,CASH_IN,45136.61,C1274125375,140.0,45276.61,C954261332,1104875.1,1059738.49,0,0
399,CASH_IN,683772.48,C236121652,103667.0,787439.48,C1817832609,0.0,0.0,0,0
495,TRANSFER,197943.1,C1143038776,197943.1,0.0,C742185953,0.0,0.0,1,0
307,TRANSFER,376367.26,C747436564,376367.26,0.0,C644153669,0.0,0.0,1,0
551,TRANSFER,483713.23,C1111837345,483713.23,0.0,C119686502,0.0,0.0,1,0
691,CASH_OUT,1518718.03,C444193211,1518718.03,0.0,C2126573735,0.0,1518718.03,1,0
388,CASH_OUT,20393.12,C1044518032,20393.12,0.0,C1479987881,293446.62,313839.74,1,0
259,PAYMENT,493.59,C32010401,0.0,0.0,M347449436,0.0,0.0,0,0
138,CASH_OUT,360096.02,C127143844,30665.0,0.0,C216758676,57981.21,255208.56,0,0
402,PAYMENT,13230.24,C1720460502,10788.0,0.0,M1114476721,0.0,0.0,0,0
566,TRANSFER,1828.6,C1025024603,1828.6,0.0,C127507579,0.0,0.0,1,0
312,CASH_OUT,253262.85,C848647358,0.0,0.0,C990997691,2033537.69,2286800.55,0,0
300,TRANSFER,264058.41,C519152863,264058.41,0.0,C987555684,0.0,0.0,1,0
157,CASH_OUT,813775.73,C122285117,813775.73,0.0,C1520619561,0.0,813775.73,1,0
353,CASH_OUT,174566.53,C482336380,174566.53,0.0,C985066734,1191715.74,1366282.27,1,0
359,CASH_OUT,10000000.0,C829777561,10000000.0,0.0,C419398117,246819.58,10246819.58,1,0
18,CASH_OUT,1974352.3,C365968372,1974352.3,0.0,C579837876,15531.71,1989884.01,1,0
241,CASH_OUT,47189.86,C596854591,0.0,0.0,C1946071345,6637132.77,6684322.64,0,0
48,CASH_OUT,30722.1,C1498305942,40511.0,9788.9,C1998741793,7151005.89,7181727.99,0,0
208,CASH_OUT,164519.7,C85662089,164519.7,0.0,C364970868,0.0,164519.7,1,0
137,TRANSFER,433348.97,C629787900,433348.97,0.0,C794779116,0.0,0.0,1,0
206,PAYMENT,15423.82,C1507864398,161733.1,146309.27,M322154291,0.0,0.0,0,0
405,CASH_OUT,152418.02,C779674227,60886.0,0.0,C795827392,0.0,152418.02,0,0
275,CASH_IN,8902.35,C1304486325,80524.0,89426.35,C753343031,0.0,0.0,0,0
400,CASH_OUT,113041.4,C528059185,28059.0,0.0,C1251193046,290496.84,403538.23,0,0
252,PAYMENT,17667.84,C1099146105,9220.0,0.0,M1698911258,0.0,0.0,0,0
346,TRANSFER,180110.22,C507471240,180110.22,0.0,C1709413116,0.0,0.0,1,0
230,CASH_OUT,17339.23,C1049527212,122406.0,105066.77,C103059188,3580645.94,3597985.17,0,0
213,PAYMENT,4189.63,C1666391894,69823.0,65633.37,M2115029680,0.0,0.0,0,0
712,CASH_OUT,344886.44,C278939913,344886.44,0.0,C1448175879,99583.8,444470.25,1,0
269,TRANSFER,676882.33,C1627918307,676882.33,0.0,C1636966593,0.0,0.0,1,0
654,CASH_OUT,668595.91,C835134180,668595.91,0.0,C57292104,72554.54,741150.46,1,0
530,PAYMENT,3959.82,C1037608312,26168.0,22208.18,M321406931,0.0,0.0,0,0
210,CASH_OUT,334952.19,C1943303589,0.0,0.0,C12805432,1274863.28,1609815.47,0,0
163,CASH_OUT,762135.72,C1088995906,762135.72,0.0,C967226405,47768.78,809904.5,1,0
131,CASH_OUT,202422.61,C1360525897,8049.48,0.0,C1775457672,855291.52,1057714.13,0,0
531,TRANSFER,3547485.43,C1934752840,3547485.43,0.0,C221266057,0.0,0.0,1,0
422,CASH_OUT,87381.78,C424245549,87381.78,0.0,C698487016,474312.15,561693.93,1,0
1,TRANSFER,181.0,C1305486145,181.0,0.0,C553264065,0.0,0.0,1,0
700,CASH_OUT,113447.92,C311401803,113447.92,0.0,C1675116144,4125541.75,4238989.66,1,0
252,CASH_OUT,81380.7,C1053341825,6047.0,0.0,C1614426036,1712545.06,1793925.76,0,0
253,PAYMENT,24819.04,C1354084632,52251.0,27431.96,M1937924937,0.0,0.0,0,0
13,PAYMENT,8487.09,C1814178625,155349.36,146862.27,M729145468,0.0,0.0,0,0
212,PAYMENT,8974.23,C573151744,0.0,0.0,M1446746843,0.0,0.0,0,0
280,CASH_OUT,13343.93,C361239721,79540.0,66196.07,C125878201,0.0,13343.93,0,0
120,TRANSFER,49571.87,C117760847,49571.87,0.0,C578681858,0.0,0.0,1,0
203,CASH_OUT,238767.38,C155008712,30364.0,0.0,C298135048,0.0,238767.38,0,0
417,CASH_OUT,1049586.54,C2136497575,1049586.54,0.0,C1080081723,8366.77,1057953.31,1,0
274,CASH_OUT,394857.46,C260424561,82611.0,0.0,C866699638,87037.04,481894.5,0,0
11,CASH_IN,32613.98,C1457090458,932344.26,964958.24,C850692201,36245.0,3631.02,0,0
259,CASH_OUT,204865.07,C1657868417,0.0,0.0,C1757222616,513038.29,717903.36,0,0
531,TRANSFER,6392800.85,C1354536718,6392800.85,0.0,C927202154,0.0,0.0,1,0
356,TRANSFER,2482611.97,C1260851108,0.0,0.0,C1114436169,5687118.24,8169730.21,0,0
313,CASH_OUT,1202443.49,C804554509,1202443.49,0.0,C1258193111,193304.8,1395748.29,1,0
217,TRANSFER,81216.23,C1904718336,81216.23,0.0,C364331020,0.0,0.0,1,0
461,TRANSFER,6273660.45,C1269763321,6273660.45,0.0,C7990337,0.0,0.0,1,0
486,CASH_OUT,214793.32,C852832309,214793.32,0.0,C781959592,0.0,214793.32,1,0
20,CASH_IN,283200.53,C299742405,67012.0,350212.53,C1525944481,567055.23,283854.7,0,0
31,CASH_OUT,335219.49,C89283631,335219.49,0.0,C1228650470,111675.56,446895.05,1,0
184,CASH_OUT,32087.44,C790125863,558.0,0.0,C1605416504,0.0,32087.44,0,0
357,PAYMENT,6546.23,C1609189978,0.0,0.0,M2059836996,0.0,0.0,0,0
325,CASH_OUT,140386.54,C2045463645,0.0,0.0,C1026784140,217761.01,358147.55,0,0
274,PAYMENT,3956.97,C492814374,0.0,0.0,M270984923,0.0,0.0,0,0
229,CASH_OUT,469521.92,C961141743,0.0,0.0,C1158851110,1037728.64,1507250.55,0,0
725,TRANSFER,123259.24,C1518086244,123259.24,0.0,C1924072555,0.0,0.0,1,0
265,CASH_OUT,881187.51,C1389553281,881187.51,0.0,C372435481,35321.01,916508.52,1,0
362,CASH_OUT,10000000.0,C23198921,10000000.0,0.0,C486186579,526160.19,10526160.19,1,0
41,CASH_OUT,58259.38,C194020548,0.0,0.0,C1133407520,2113054.98,2171314.36,0,0
511,TRANSFER,150929.12,C421782533,150929.12,0.0,C2098308110,0.0,0.0,1,0
182,PAYMENT,206.45,C568328863,39862.0,39655.55,M1879626019,0.0,0.0,0,0
153,PAYMENT,21383.36,C17404283,21512.0,128.64,M1599334771,0.0,0.0,0,0
68,CASH_OUT,157494.6,C961780738,157494.6,0.0,C1786351253,509029.31,666523.92,1,0
279,CASH_OUT,205824.3,C1522819099,0.0,0.0,C1847027496,418671.15,624495.45,0,0
322,CASH_OUT,205999.53,C2038057302,72414.0,0.0,C1633709333,2263136.83,2469136.36,0,0
22,TRANSFER,158580.22,C672060582,16858.34,0.0,C1518125586,11324235.21,11482815.43,0,0
229,PAYMENT,14291.13,C1700548052,0.0,0.0,M329228067,0.0,0.0,0,0
509,CASH_OUT,2656973.04,C759396393,2656973.04,0.0,C899155690,654028.45,3311001.49,1,0
303,PAYMENT,19520.37,C186350540,16266.0,0.0,M46443721,0.0,0.0,0,0
395,PAYMENT,18975.35,C810817637,0.0,0.0,M1033242458,0.0,0.0,0,0
369,TRANSFER,1674146.06,C767478867,1674146.06,0.0,C690992451,0.0,0.0,1,0
164,PAYMENT,39395.8,C1134963730,0.0,0.0,M1479974820,0.0,0.0,0,0
373,TRANSFER,539647.66,C1309940913,241759.0,0.0,C1555256061,187027.27,726674.93,0,0
14,CASH_OUT,200725.42,C2118997408,30931.0,0.0,C1293789504,786273.68,986999.1,0,0
402,CASH_IN,68642.18,C961691562,2685329.05,2753971.24,C141457279,227414.58,158772.39,0,0
311,TRANSFER,225301.45,C500485629,225301.45,0.0,C822023370,0.0,0.0,1,0
236,TRANSFER,213661.54,C1698647111,10653.0,0.0,C1232016670,267337.06,480998.6,0,0
15,TRANSFER,170.0,C553034695,170.0,0.0,C26381896,0.0,0.0,1,0
69,CASH_OUT,19776.71,C1994183389,19776.71,0.0,C366927459,1138941.53,1158718.24,1,0
111,CASH_OUT,501496.31,C279192006,501496.31,0.0,C2046472223,0.0,501496.31,1,0
203,CASH_OUT,187214.79,C1610940973,49879.0,0.0,C1025127746,1324617.79,1511832.58,0,0
294,CASH_OUT,806863.3,C747251675,806863.3,0.0,C1519845212,2344186.16,3151049.45,1,0
377,TRANSFER,489033.93,C2125867805,489033.93,0.0,C1378742285,0.0,0.0,1,0
530,TRANSFER,398711.68,C836986280,398711.68,0.0,C1080337447,0.0,0.0,1,0
514,PAYMENT,15058.64,C715155373,20547.0,5488.36,M1730061284,0.0,0.0,0,0
444,TRANSFER,541486.74,C1850675328,541486.74,0.0,C7396544,0.0,0.0,1,0
17,CASH_IN,222259.89,C219331226,3988.0,226247.89,C125722707,3036088.32,2813828.43,0,0
300,PAYMENT,34259.95,C286156116,0.0,0.0,M1012273369,0.0,0.0,0,0
205,CASH_OUT,112574.14,C11557482,78192.0,0.0,C608447011,0.0,112574.14,0,0
400,TRANSFER,4598089.88,C1508043591,4598089.88,0.0,C99418495,0.0,0.0,1,0
670,TRANSFER,929106.32,C1689585176,929106.32,0.0,C57612044,0.0,0.0,1,0
345,PAYMENT,46389.82,C760360620,787467.84,741078.02,M905153866,0.0,0.0,0,0
740,TRANSFER,1312694.5,C1681615431,1312694.5,0.0,C492082350,0.0,0.0,1,0
280,PAYMENT,7830.74,C326000396,0.0,0.0,M1743425073,0.0,0.0,0,0
43,CASH_OUT,215467.09,C655630337,5018.0,0.0,C1600442834,38409.95,253877.04,0,0
276,TRANSFER,483263.96,C1667228689,65.0,0.0,C415699959,4385638.67,4868902.63,0,0
184,PAYMENT,6442.21,C189608183,187102.25,180660.04,M489199881,0.0,0.0,0,0
142,TRANSFER,73064.41,C627366177,73064.41,0.0,C1014517365,0.0,0.0,1,0
352,PAYMENT,4697.3,C850708869,61507.0,56809.7,M1100735811,0.0,0.0,0,0
561,CASH_OUT,1383818.98,C602727752,1383818.98,0.0,C1182308451,26146.79,1409965.77,1,0
158,CASH_OUT,2118548.31,C1384626324,2118548.31,0.0,C1328187730,29899109.07,32017657.38,1,0
573,CASH_IN,37859.98,C1918051522,38085.5,75945.47,C524153978,527516.83,489656.85,0,0
520,TRANSFER,3283695.97,C649961237,3283695.97,0.0,C1812152397,0.0,0.0,1,0
517,CASH_OUT,555328.55,C482849190,555328.55,0.0,C1421855505,0.0,555328.55,1,0
261,PAYMENT,2930.62,C21394662,45469.94,42539.32,M1037229315,0.0,0.0,0,0
327,CASH_OUT,1076518.28,C404387463,1076518.28,0.0,C851327636,2451179.2,3527697.48,1,0
140,CASH_IN,33982.63,C1205641324,3424629.86,3458612.49,C2146670328,1684156.18,1650173.55,0,0
299,PAYMENT,15187.86,C413181048,162.0,0.0,M251973341,0.0,0.0,0,0
379,CASH_IN,103524.89,C599452119,19520448.71,19623973.6,C2055810207,1094207.19,990682.3,0,0
152,TRANSFER,389275.23,C1566001424,389275.23,0.0,C421137084,0.0,0.0,1,0
164,CASH_OUT,1619.62,C792271864,366994.0,365374.38,C1694945990,623793.05,625412.67,0,0
65,TRANSFER,881811.11,C920552627,881811.11,0.0,C1105243161,0.0,0.0,1,0
376,TRANSFER,1784463.63,C150998952,0.0,0.0,C591441135,10052885.64,11837349.27,0,0
371,CASH_IN,224170.3,C1687048879,459623.41,683793.71,C1395393793,259202.33,35032.04,0,0
625,CASH_OUT,249749.05,C1809515003,249749.05,0.0,C1837079929,0.0,249749.05,1,0
497,CASH_OUT,462441.03,C1243051391,462441.03,0.0,C654276349,94616.19,557057.21,1,0
35,TRANSFER,454511.73,C1322100754,454511.73,0.0,C580058151,0.0,0.0,1,0
351,TRANSFER,4129482.96,C1021520214,4129482.96,0.0,C1025216993,0.0,0.0,1,0
711,CASH_OUT,2580055.17,C1554550313,2580055.17,0.0,C848131266,1052911.87,3632967.05,1,0
355,PAYMENT,430.74,C1167760186,0.0,0.0,M1218553738,0.0,0.0,0,0
378,CASH_OUT,116882.68,C1520507715,953874.0,836991.32,C488995865,9964.3,126846.98,0,0
702,CASH_OUT,10000000.0,C1666917384,10000000.0,0.0,C779798347,3485891.28,13485891.28,1,0
213,CASH_OUT,1650168.9,C1395729546,1650168.9,0.0,C246301673,3023206.41,4673375.3,1,0
262,PAYMENT,5903.84,C319975206,0.0,0.0,M1861442855,0.0,0.0,0,0
300,PAYMENT,17205.06,C1691340391,0.0,0.0,M189146059,0.0,0.0,0,0
363,CASH_OUT,7703574.71,C233751269,7703574.71,0.0,C300915892,0.0,7703574.71,1,0
299,TRANSFER,5166728.87,C811562034,5166728.87,0.0,C1606899764,0.0,0.0,1,0
617,CASH_OUT,0.0,C1971175979,0.0,0.0,C1352345416,0.0,0.0,1,0
227,PAYMENT,7425.78,C1867690817,0.0,0.0,M766345729,0.0,0.0,0,0
329,CASH_OUT,170201.17,C918410955,51489.0,0.0,C1377617717,0.0,170201.17,0,0
528,TRANSFER,311234.46,C1635920550,311234.46,0.0,C942070496,0.0,0.0,1,0
182,TRANSFER,1486052.97,C204628834,1486052.97,0.0,C1711881431,0.0,0.0,1,0
182,CASH_OUT,117600.66,C836037279,0.0,0.0,C638493074,378008.87,495609.53,0,0
37,CASH_IN,448.02,C1212358022,523.0,971.02,C1788939637,0.0,0.0,0,0
551,CASH_OUT,879321.88,C419820601,879321.88,0.0,C703386437,0.0,879321.88,1,0
713,TRANSFER,773926.81,C1576289672,773926.81,0.0,C239130588,0.0,0.0,1,0
687,PAYMENT,27956.07,C20823762,0.0,0.0,M1936266221,0.0,0.0,0,0
225,PAYMENT,8068.98,C1715750724,0.0,0.0,M607785737,0.0,0.0,0,0
330,CASH_OUT,143470.74,C1401604589,0.0,0.0,C555045915,852779.81,996250.55,0,0
163,CASH_OUT,106039.01,C467440210,0.0,0.0,C1879303900,779640.5,885679.51,0,0
253,CASH_OUT,326994.9,C1353679040,276756.15,0.0,C2112661533,1845473.67,2172468.57,0,0
162,CASH_OUT,128008.45,C1955700637,0.0,0.0,C8204498,3751198.17,3879206.62,0,0
486,TRANSFER,143500.62,C1190315879,143500.62,0.0,C1109288229,0.0,0.0,1,0
123,CASH_OUT,6351930.74,C1533359448,6351930.74,0.0,C794625601,475618.0,6827548.75,1,0
371,TRANSFER,11630.38,C1937824051,11630.38,0.0,C1513735273,0.0,0.0,1,0
211,TRANSFER,1049232.11,C248568064,1049232.11,0.0,C280959828,0.0,0.0,1,0
700,TRANSFER,346103.09,C1280889353,346103.09,0.0,C1483476946,0.0,0.0,1,0
322,TRANSFER,108213.6,C586432166,108213.6,0.0,C810627720,0.0,0.0,1,0
43,CASH_OUT,261544.6,C1389696744,19984.0,0.0,C186773453,0.0,261544.6,0,0
205,TRANSFER,245694.84,C468833365,245694.84,0.0,C600157960,0.0,0.0,1,0
369,TRANSFER,89596.79,C1585320500,89596.79,0.0,C1154746832,0.0,0.0,1,0
625,TRANSFER,367631.15,C1509481580,367631.15,0.0,C455153716,0.0,0.0,1,0
743,TRANSFER,850002.52,C1685995037,850002.52,0.0,C2080388513,0.0,0.0,1,0
328,CASH_IN,171241.83,C1771468357,6209877.09,6381118.92,C1427614467,349960.59,178718.76,0,0
523,CASH_OUT,159094.64,C484122604,159094.64,0.0,C286444496,0.0,159094.64,1,0
85,TRANSFER,678058.75,C722109752,678058.75,0.0,C43114733,0.0,0.0,1,0
512,TRANSFER,1319703.76,C1305247312,1319703.76,0.0,C2071973719,0.0,0.0,1,0
380,PAYMENT,2289.56,C141172669,31491.0,29201.44,M249967191,0.0,0.0,0,0
25,TRANSFER,217231.0,C1527375688,217231.0,0.0,C658289217,0.0,0.0,1,0
351,CASH_OUT,82075.57,C28673047,122.0,0.0,C784276678,18229.86,100305.43,0,0
576,TRANSFER,451399.66,C309402853,451399.66,0.0,C679039485,0.0,0.0,1,0
162,CASH_OUT,136751.84,C544808247,0.0,0.0,C498818655,250295.28,387047.12,0,0
470,TRANSFER,120843.94,C1360860736,120843.94,0.0,C832749526,0.0,0.0,1,0
210,CASH_IN,35765.72,C1335441629,1312.0,37077.72,C214567693,59258.24,23492.52,0,0
572,TRANSFER,262960.23,C1013385845,262960.23,0.0,C1547908337,0.0,0.0,1,0
122,CASH_OUT,188249.17,C670393440,188249.17,0.0,C928566980,381115.19,569364.36,1,0
231,PAYMENT,14166.38,C2129073365,0.0,0.0,M811295721,0.0,0.0,0,0
351,CASH_OUT,170094.8,C1614943074,50233.0,0.0,C17645628,161132.35,331227.15,0,0
298,CASH_OUT,230823.82,C530950787,298232.0,67408.18,C1319482178,0.0,230823.82,0,0
375,CASH_OUT,33323.57,C492464022,0.0,0.0,C632666099,152235.22,185558.79,0,0
41,CASH_OUT,60805.97,C1979053906,203711.0,142905.03,C540331810,733255.33,794061.29,0,0
641,CASH_OUT,2666139.51,C1114344238,2666139.51,0.0,C1868182822,1193425.04,3859564.55,1,0
411,TRANSFER,427373.65,C985224754,427373.65,0.0,C2110832776,0.0,0.0,1,0
692,CASH_OUT,10000000.0,C819618584,10000000.0,0.0,C1552047052,316753.92,10316753.92,1,0
259,TRANSFER,248071.56,C1429503291,248071.56,0.0,C1044014885,0.0,0.0,1,0
326,CASH_IN,15050.1,C1680427687,3982994.0,3998044.1,C1149880159,1162733.38,1147683.27,0,0
